 #energy(eV) sum-lft(s)  x-lft(s) y-lft(s) z-lft(s)
         0.9148     0.1620E-08     0.1806E-08     0.1572E-07       Infinity
         0.9156     0.6117E-09     0.2176E-08     0.8508E-09       Infinity
         0.9177     0.4066E-09     0.1263E-08     0.5996E-09       Infinity
         0.9182     0.2002E-09     0.2178E-09     0.2476E-08       Infinity
         0.9197     0.5210E-10     0.1539E-08     0.5393E-10       Infinity
         0.9210     0.3302E-10     0.1828E-09     0.4031E-10       Infinity
         0.9236     0.6198E-10     0.1737E-09     0.9637E-10       Infinity
         0.9257     0.9032E-10     0.3279E-09     0.1247E-09       Infinity
         0.9266     0.1624E-09     0.3721E-09     0.2881E-09       Infinity
         0.9280     0.5549E-10     0.9652E-09     0.5888E-10       Infinity
         0.9288     0.1507E-10     0.1875E-10     0.7694E-10       Infinity
         0.9290     0.2231E-10     0.1174E-09     0.2755E-10       Infinity
         0.9298     0.8253E-10     0.1361E-09     0.2096E-09       Infinity
         0.9301     0.1070E-10     0.5186E-10     0.1349E-10       Infinity
         0.9303     0.3318E-10     0.5976E-10     0.7460E-10       Infinity
         0.9303     0.1709E-10     0.2274E-10     0.6879E-10       Infinity
         0.9311     0.4208E-10     0.6827E-10     0.1097E-09       Infinity
         0.9318     0.8174E-10     0.1612E-09     0.1658E-09       Infinity
         0.9337     0.3130E-10     0.3258E-09     0.3462E-10       Infinity
         0.9338     0.4120E-10     0.5216E-10     0.1961E-09       Infinity
         0.9365     0.2568E-10     0.7870E-10     0.3813E-10       Infinity
         0.9373     0.5414E-10     0.9177E-10     0.1320E-09       Infinity
         0.9381     0.9607E-11     0.1996E-10     0.1852E-10       Infinity
         0.9394     0.4868E-10     0.3072E-09     0.5785E-10       Infinity
         0.9404     0.5140E-11     0.1505E-09     0.5322E-11       Infinity
